system:index,class,.geo
00000000000000015526,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.149024]}"
00000000000000015527,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.148056]}"
00000000000000015528,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.147088]}"
00000000000000015529,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.14612]}"
00000000000000015530,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.145152000000001]}"
00000000000000015531,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.144184000000001]}"
00000000000000015532,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.143216]}"
00000000000000015533,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.142248]}"
00000000000000015534,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.14128]}"
00000000000000015535,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.140312]}"
00000000000000015536,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.139344000000001]}"
00000000000000015537,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.138376000000001]}"
00000000000000015538,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.137408]}"
00000000000000015539,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.13644]}"
00000000000000015540,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.135472]}"
00000000000000015541,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.134504]}"
00000000000000015542,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.133536000000001]}"
00000000000000015543,2,"{""type"":""Point"",""coordinates"":[-38.89908,-12.132568000000001]}"
00000000000000015544,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.3252]}"
00000000000000015545,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.324232]}"
00000000000000015546,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.323264]}"
00000000000000015547,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.322296000000001]}"
00000000000000015548,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.321328000000001]}"
00000000000000015549,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.32036]}"
00000000000000015550,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.319392]}"
00000000000000015551,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.318424]}"
00000000000000015552,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.317456]}"
00000000000000015553,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.316488000000001]}"
00000000000000015554,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.315520000000001]}"
00000000000000015555,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.314552]}"
00000000000000015556,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.313584]}"
00000000000000015557,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.312616]}"
00000000000000015558,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.311648]}"
00000000000000015559,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.310680000000001]}"
00000000000000015560,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.309712000000001]}"
00000000000000015561,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.308744]}"
00000000000000015562,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.307776]}"
00000000000000015563,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.306808]}"
00000000000000015564,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.30584]}"
00000000000000015565,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.304872000000001]}"
00000000000000015566,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.303904000000001]}"
00000000000000015567,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.302936]}"
00000000000000015568,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.301968]}"
00000000000000015569,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.301]}"
00000000000000015570,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.300032]}"
00000000000000015571,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.299064000000001]}"
00000000000000015572,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.298096000000001]}"
00000000000000015573,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.297128]}"
00000000000000015574,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.29616]}"
00000000000000015575,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.295192]}"
00000000000000015576,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.294224]}"
00000000000000015577,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.293256000000001]}"
00000000000000015578,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.292288000000001]}"
00000000000000015579,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.29132]}"
00000000000000015580,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.290352]}"
00000000000000015581,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.289384]}"
00000000000000015582,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.288416]}"
00000000000000015583,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.287448000000001]}"
00000000000000015584,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.286480000000001]}"
00000000000000015585,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.285512]}"
00000000000000015586,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.284544]}"
00000000000000015587,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.283576]}"
00000000000000015588,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.282608]}"
00000000000000015589,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.281640000000001]}"
00000000000000015590,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.280672000000001]}"
00000000000000015591,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.279704]}"
00000000000000015592,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.278736]}"
00000000000000015593,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.277768]}"
00000000000000015594,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.276800000000001]}"
00000000000000015595,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.275832000000001]}"
00000000000000015596,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.274864]}"
00000000000000015597,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.273896]}"
00000000000000015598,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.272928]}"
00000000000000015599,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.27196]}"
00000000000000015600,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.270992000000001]}"
00000000000000015601,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.270024000000001]}"
00000000000000015602,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.269056]}"
00000000000000015603,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.268088]}"
00000000000000015604,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.26712]}"
00000000000000015605,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.266152]}"
00000000000000015606,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.265184000000001]}"
00000000000000015607,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.264216000000001]}"
00000000000000015608,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.263248]}"
00000000000000015609,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.26228]}"
00000000000000015610,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.261312]}"
00000000000000015611,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.260344]}"
00000000000000015612,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.259376000000001]}"
00000000000000015613,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.258408000000001]}"
00000000000000015614,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.25744]}"
00000000000000015615,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.256472]}"
00000000000000015616,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.255504]}"
00000000000000015617,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.254536]}"
00000000000000015618,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.253568000000001]}"
00000000000000015619,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.252600000000001]}"
00000000000000015620,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.251632]}"
00000000000000015621,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.250664]}"
00000000000000015622,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.249696]}"
00000000000000015623,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.248728]}"
00000000000000015624,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.247760000000001]}"
00000000000000015625,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.246792000000001]}"
00000000000000015626,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.245824]}"
00000000000000015627,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.244856]}"
00000000000000015628,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.243888]}"
00000000000000015629,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.24292]}"
00000000000000015630,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.241952000000001]}"
00000000000000015631,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.240984000000001]}"
00000000000000015632,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.240016]}"
00000000000000015633,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.239048]}"
00000000000000015634,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.23808]}"
00000000000000015635,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.237112]}"
00000000000000015636,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.236144000000001]}"
00000000000000015637,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.235176000000001]}"
00000000000000015638,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.234208]}"
00000000000000015639,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.23324]}"
00000000000000015640,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.232272]}"
00000000000000015641,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.231304]}"
00000000000000015642,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.230336000000001]}"
00000000000000015643,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.229368000000001]}"
00000000000000015644,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.2284]}"
00000000000000015645,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.227432]}"
00000000000000015646,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.226464]}"
00000000000000015647,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.225496000000001]}"
00000000000000015648,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.224528000000001]}"
00000000000000015649,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.22356]}"
00000000000000015650,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.222592]}"
00000000000000015651,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.221624]}"
00000000000000015652,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.220656]}"
00000000000000015653,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.219688000000001]}"
00000000000000015654,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.218720000000001]}"
00000000000000015655,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.217752]}"
00000000000000015656,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.216784]}"
00000000000000015657,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.215816]}"
00000000000000015658,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.214848]}"
00000000000000015659,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.213880000000001]}"
00000000000000015660,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.212912000000001]}"
00000000000000015661,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.211944]}"
00000000000000015662,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.210976]}"
00000000000000015663,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.210008]}"
00000000000000015664,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.20904]}"
00000000000000015665,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.208072000000001]}"
00000000000000015666,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.207104000000001]}"
00000000000000015667,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.206136]}"
00000000000000015668,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.205168]}"
00000000000000015669,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.2042]}"
00000000000000015670,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.203232]}"
00000000000000015671,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.202264000000001]}"
00000000000000015672,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.201296000000001]}"
00000000000000015673,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.200328]}"
00000000000000015674,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.19936]}"
00000000000000015675,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.198392]}"
00000000000000015676,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.197424]}"
00000000000000015677,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.196456000000001]}"
00000000000000015678,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.195488000000001]}"
00000000000000015679,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.19452]}"
00000000000000015680,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.193552]}"
00000000000000015681,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.192584]}"
00000000000000015682,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.191616]}"
00000000000000015683,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.190648000000001]}"
00000000000000015684,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.189680000000001]}"
00000000000000015685,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.188712]}"
00000000000000015686,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.187744]}"
00000000000000015687,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.186776]}"
00000000000000015688,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.185808]}"
00000000000000015689,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.184840000000001]}"
00000000000000015690,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.183872000000001]}"
00000000000000015691,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.182904]}"
00000000000000015692,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.181936]}"
00000000000000015693,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.180968]}"
00000000000000015694,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.18]}"
00000000000000015695,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.179032000000001]}"
00000000000000015696,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.178064000000001]}"
00000000000000015697,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.177096]}"
00000000000000015698,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.176128]}"
00000000000000015699,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.17516]}"
00000000000000015700,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.174192000000001]}"
00000000000000015701,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.173224000000001]}"
00000000000000015702,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.172256]}"
00000000000000015703,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.171288]}"
00000000000000015704,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.17032]}"
00000000000000015705,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.169352]}"
00000000000000015706,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.168384000000001]}"
00000000000000015707,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.167416000000001]}"
00000000000000015708,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.166448]}"
00000000000000015709,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.16548]}"
00000000000000015710,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.164512]}"
00000000000000015711,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.163544]}"
00000000000000015712,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.162576000000001]}"
00000000000000015713,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.161608000000001]}"
00000000000000015714,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.16064]}"
00000000000000015715,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.159672]}"
00000000000000015716,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.158704]}"
00000000000000015717,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.157736]}"
00000000000000015718,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.156768000000001]}"
00000000000000015719,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.155800000000001]}"
00000000000000015720,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.154832]}"
00000000000000015721,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.153864]}"
00000000000000015722,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.152896]}"
00000000000000015723,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.151928]}"
00000000000000015724,2,"{""type"":""Point"",""coordinates"":[-38.897556,-12.150960000000001]}"
