system:index,.geo
00000000000000004875,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.301067409470752]}"
00000000000000004876,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.18188746518106]}"
00000000000000004877,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.172719777158775]}"
00000000000000004878,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.163552089136491]}"
00000000000000004879,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.154384401114207]}"
00000000000000004880,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.145216713091923]}"
00000000000000004881,"{""type"":""Point"",""coordinates"":[-38.980277173913045,-12.136049025069639]}"
00000000000000004882,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.302145961002786]}"
00000000000000004883,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.182426740947076]}"
00000000000000004884,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.173259052924791]}"
00000000000000004885,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.164091364902507]}"
00000000000000004886,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.154923676880223]}"
00000000000000004887,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.145755988857939]}"
00000000000000004888,"{""type"":""Point"",""coordinates"":[-38.98000108695653,-12.136588300835655]}"
00000000000000004889,"{""type"":""Point"",""coordinates"":[-38.979725,-12.302685236768802]}"
00000000000000004890,"{""type"":""Point"",""coordinates"":[-38.979725,-12.182966016713094]}"
00000000000000004891,"{""type"":""Point"",""coordinates"":[-38.979725,-12.17379832869081]}"
00000000000000004892,"{""type"":""Point"",""coordinates"":[-38.979725,-12.164630640668525]}"
00000000000000004893,"{""type"":""Point"",""coordinates"":[-38.979725,-12.155462952646241]}"
00000000000000004894,"{""type"":""Point"",""coordinates"":[-38.979725,-12.146295264623957]}"
00000000000000004895,"{""type"":""Point"",""coordinates"":[-38.979725,-12.137127576601673]}"
00000000000000004896,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.30322451253482]}"
00000000000000004897,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.183235654596102]}"
00000000000000004898,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.174067966573817]}"
00000000000000004899,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.164900278551533]}"
00000000000000004900,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.155732590529249]}"
00000000000000004901,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.146564902506965]}"
00000000000000004902,"{""type"":""Point"",""coordinates"":[-38.979448913043484,-12.13739721448468]}"
00000000000000004903,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.303494150417828]}"
00000000000000004904,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.183235654596102]}"
00000000000000004905,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.174067966573817]}"
00000000000000004906,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.164900278551533]}"
00000000000000004907,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.155732590529249]}"
00000000000000004908,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.146564902506965]}"
00000000000000004909,"{""type"":""Point"",""coordinates"":[-38.97917282608696,-12.13739721448468]}"
00000000000000004910,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.30322451253482]}"
00000000000000004911,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.182696378830084]}"
00000000000000004912,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.1735286908078]}"
00000000000000004913,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.164361002785515]}"
00000000000000004914,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.155193314763231]}"
00000000000000004915,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.146025626740947]}"
00000000000000004916,"{""type"":""Point"",""coordinates"":[-38.978896739130434,-12.136857938718665]}"
00000000000000004917,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.302685236768802]}"
00000000000000004918,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.18188746518106]}"
00000000000000004919,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.172719777158775]}"
00000000000000004920,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.163552089136491]}"
00000000000000004921,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.154384401114207]}"
00000000000000004922,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.145216713091923]}"
00000000000000004923,"{""type"":""Point"",""coordinates"":[-38.978620652173916,-12.136049025069639]}"
00000000000000004924,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.301876323119778]}"
00000000000000004925,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.181078551532034]}"
00000000000000004926,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.17191086350975]}"
00000000000000004927,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.162743175487465]}"
00000000000000004928,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.153575487465181]}"
00000000000000004929,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.144407799442897]}"
00000000000000004930,"{""type"":""Point"",""coordinates"":[-38.97834456521739,-12.135240111420613]}"
00000000000000004931,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.301067409470752]}"
00000000000000004932,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.180000000000001]}"
00000000000000004933,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.170832311977717]}"
00000000000000004934,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.161664623955433]}"
00000000000000004935,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.152496935933149]}"
00000000000000004936,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.143329247910865]}"
00000000000000004937,"{""type"":""Point"",""coordinates"":[-38.97806847826087,-12.13416155988858]}"
00000000000000004938,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.299719220055712]}"
00000000000000004939,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.178382172701951]}"
00000000000000004940,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.169214484679667]}"
00000000000000004941,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.160046796657383]}"
00000000000000004942,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.150879108635099]}"
00000000000000004943,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.141711420612815]}"
00000000000000004944,"{""type"":""Point"",""coordinates"":[-38.97779239130435,-12.13254373259053]}"
00000000000000004945,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.29810139275766]}"
00000000000000004946,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.176494707520892]}"
00000000000000004947,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.167327019498607]}"
00000000000000004948,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.158159331476323]}"
00000000000000004949,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.148991643454039]}"
00000000000000004950,"{""type"":""Point"",""coordinates"":[-38.97751630434783,-12.139823955431755]}"
00000000000000004951,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.305381615598886]}"
00000000000000004952,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.183774930362118]}"
00000000000000004953,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.174607242339833]}"
00000000000000004954,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.16543955431755]}"
00000000000000004955,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.156271866295265]}"
00000000000000004956,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.147104178272981]}"
00000000000000004957,"{""type"":""Point"",""coordinates"":[-38.977240217391305,-12.137936490250697]}"
00000000000000004958,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.303494150417828]}"
00000000000000004959,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.181617827298052]}"
00000000000000004960,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.172450139275767]}"
00000000000000004961,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.163282451253483]}"
00000000000000004962,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.154114763231199]}"
00000000000000004963,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.144947075208915]}"
00000000000000004964,"{""type"":""Point"",""coordinates"":[-38.97696413043479,-12.13577938718663]}"
00000000000000004965,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.301067409470752]}"
00000000000000004966,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.178921448467968]}"
00000000000000004967,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.169753760445683]}"
00000000000000004968,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.1605860724234]}"
00000000000000004969,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.151418384401115]}"
00000000000000004970,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.14225069637883]}"
00000000000000004971,"{""type"":""Point"",""coordinates"":[-38.97668804347826,-12.133083008356547]}"
00000000000000004972,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.29837103064067]}"
00000000000000004973,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.176225069637884]}"
00000000000000004974,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.1670573816156]}"
00000000000000004975,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.157889693593315]}"
00000000000000004976,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.148722005571031]}"
00000000000000004977,"{""type"":""Point"",""coordinates"":[-38.976411956521744,-12.139554317548747]}"
00000000000000004978,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.30484233983287]}"
00000000000000004979,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.182157103064068]}"
00000000000000004980,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.172989415041783]}"
00000000000000004981,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.1638217270195]}"
00000000000000004982,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.154654038997215]}"
00000000000000004983,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.145486350974931]}"
00000000000000004984,"{""type"":""Point"",""coordinates"":[-38.97613586956522,-12.136318662952647]}"
00000000000000004985,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.30160668523677]}"
00000000000000004986,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.178921448467968]}"
00000000000000004987,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.169753760445683]}"
00000000000000004988,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.1605860724234]}"
00000000000000004989,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.151418384401115]}"
00000000000000004990,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.14225069637883]}"
00000000000000004991,"{""type"":""Point"",""coordinates"":[-38.9758597826087,-12.133083008356547]}"
00000000000000004992,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.184583844011144]}"
00000000000000004993,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.17541615598886]}"
00000000000000004994,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.166248467966575]}"
00000000000000004995,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.157080779944291]}"
00000000000000004996,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.147913091922007]}"
00000000000000004997,"{""type"":""Point"",""coordinates"":[-38.975583695652176,-12.138745403899723]}"
00000000000000004998,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.303763788300836]}"
00000000000000004999,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.180808913649026]}"
00000000000000005000,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.171641225626741]}"
00000000000000005001,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.162473537604457]}"
00000000000000005002,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.153305849582173]}"
00000000000000005003,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.144138161559889]}"
00000000000000005004,"{""type"":""Point"",""coordinates"":[-38.97530760869566,-12.134970473537605]}"
00000000000000005005,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.29998885793872]}"
00000000000000005006,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.1767643454039]}"
00000000000000005007,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.167596657381617]}"
00000000000000005008,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.158428969359333]}"
00000000000000005009,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.149261281337049]}"
00000000000000005010,"{""type"":""Point"",""coordinates"":[-38.97503152173913,-12.140093593314765]}"
00000000000000005011,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.305111977715878]}"
00000000000000005012,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.181617827298052]}"
00000000000000005013,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.172450139275767]}"
00000000000000005014,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.163282451253483]}"
00000000000000005015,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.154114763231199]}"
00000000000000005016,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.144947075208915]}"
00000000000000005017,"{""type"":""Point"",""coordinates"":[-38.97475543478261,-12.13577938718663]}"
00000000000000005018,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.300528133704736]}"
00000000000000005019,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.17703398328691]}"
00000000000000005020,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.167866295264625]}"
00000000000000005021,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.158698607242341]}"
00000000000000005022,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.149530919220057]}"
00000000000000005023,"{""type"":""Point"",""coordinates"":[-38.97447934782609,-12.140363231197773]}"
00000000000000005024,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.305111977715878]}"
00000000000000005025,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.181617827298052]}"
00000000000000005026,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.172450139275767]}"
00000000000000005027,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.163282451253483]}"
00000000000000005028,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.154114763231199]}"
00000000000000005029,"{""type"":""Point"",""coordinates"":[-38.974203260869565,-12.144947075208915]}"
